SAMPLE	5UPKIR	HLA-E	HLA-G	KIR2DL1	KIR2DL2	KIR2DL3	KIR2DL4	KIR2DL5AB	KIR2DP1	KIR2DS1	KIR2DS2	KIR2DS3	KIR2DS4	KIR2DS5	KIR3DL1	KIR3DL2	KIR3DL3	KIR3DP1	KIR3DS1	LILRB1	LILRB2	LILRB3	LILRB4	LILRB5
218208091	1.08943	0.86984	0.699066	0.525892	0.500231	0.487955	1.07349	0.463378	0.47798	0.586342	0.414513	0	0.462325	0.216216	0.455882	0.846944	1	0.920615	0.483549	0.451838	0.387621	0.0216534	0.410521	0.459533
219208092	1.01742	1.15499	0.982121	1.06432	1.01214	0	0.989227	1.37162	1.10237	0.475004	1.07819	0.766111	0.592482	0.255079	0.568309	0.805756	1	1.1038	0.51624	0.499025	0.550317	0.26475	0.451966	0.465922
220211091	0.983746	0.957173	0.815964	0.908081	0.370145	0.381952	0.96087	0.868333	0.994213	0.497285	0.397486	0.690544	0.370796	0	0.536689	0.923066	1	0.875156	0.381079	0.435698	0.50544	0.223526	0.459319	0.401799
221409101	0.97293	0.815981	1.12696	0.909595	0	1.11051	1.0222	0.542691	0.940823	0.396163	0	0	0.38742	0.271608	0.642399	1.16863	1	0.998288	0.577861	0.575939	0.471144	0.234843	0.503249	0.47529
222409102	1.08226	0.935256	0.879379	0.929533	0	0.933915	1.09142	0	0.8818	0	0	0	0.964142	0	0.871097	0.923106	1	1.03109	0	0.507228	0.500671	0.352062	0.409027	0.449545
22309072	0.956137	0.87512	1.03921	0.981999	0	1.10146	0.91797	0	0.972909	0	0	0	0.959834	0	1.04475	1.05808	1	1.07627	0	0.494376	0.417627	0.0284317	0.490463	0.386873
224309081	1.20626	0.868631	1.00474	0.884967	0.503677	0.527572	1.0094	0.614466	0.864252	0	0.461363	0.440153	1.21168	0	1.07653	1.06894	1	1.01313	0	0.57024	0.538326	0.0485822	0.547493	0.503298
225204032	1.06267	0.844931	1.27323	0.976367	0.563293	0.465644	0.915865	0.516348	1.08077	0	0.481882	0.413447	1.22244	0	1.02023	0.890717	1	1.09338	0	0.488951	0.422934	0.139062	0.429591	0.460159
226505041	0.873912	0.779951	0.979	0.818243	0.393415	0.450492	0.865123	0.856426	0.851441	0.360895	0.528623	0.638758	0.411575	0	0.503797	0.920125	1	0.902646	0.438061	0.412782	0.496698	0.282085	0.47227	0.475524
227708102	1.17634	0.772254	1.0748	1.02559	0.0079138	0.900529	1.15153	0.00344796	1.07254	0	0	0	0.98556	0	0.800284	0.914025	1	0.99507	0	0.442802	0.3837	0.270314	0.529826	0.417302
228901052	0.913213	0.927068	0.951015	0.612463	0.501828	0.444566	0.972193	0	0.425483	0	0.530832	0	0.498981	0	0.800323	0.356245	1	0.895542	0	0.470369	0.461564	0.299317	0.476604	0.404629
229727101	1.08958	0.956842	0.866876	0.916901	0	1.12414	1.03096	0	0.911684	0	0	0	1.12306	0	1.04276	0.984224	1	0.956765	0	0.398809	0.338064	0.243076	0.515483	0.385798
230727081	1.08217	0.916342	0.745326	1.71136	0	0.95619	1.56639	1.08536	1.63437	0.392158	0	0.451648	0.550193	0.193389	0.650475	1.05378	1	1.46584	0.999941	0.436382	0.462768	0.228559	0.391709	0.424268
231904021	1.01545	0.837235	0.965998	1.0219	0.501199	0.480518	0.887316	0.416517	0.83516	0	0.667483	0.459731	0.982817	0	0.993263	1.03871	1	0.974883	0	0.471462	0.52489	0.178294	0.462292	0.53656
232503031	1.11458	0.827783	0.996531	1.17216	0	0.860131	1.27243	0.593532	1.11636	0.548072	0	0	0.476942	0.254033	0.63681	1.14677	1	1.17921	0.470731	0.449942	0.517252	0.162321	0.585726	0.526551
23312012	1.44039	1.11479	1.01606	0.930426	0	1.00931	1.12287	0.575942	1.1798	0.327948	0	0	0.532892	0.261932	0.760997	1.10734	1	1.16545	0.477983	0.508292	0.663187	0.201135	0.5102	0.557179
233435041	0.89922	0.960871	1.04347	1.05906	0.00104331	1.12602	1.09699	0.00238046	0.996352	0	0	0	1.0752	0	1.07966	0.878787	1	1.01744	0	0.536061	0.531333	0.099875	0.624427	0.495725
234435042	0.901547	1.10631	1.0263	0.525547	0.499807	0.448761	1.03627	0.432714	0.61277	0.425015	0.455168	0	0.478807	0.235278	0.58808	0.868354	1	0.898085	0.466185	0.462548	0.465715	0.1957	0.489571	0.428777
235414031	0.799887	0.823619	1.14581	1.10489	0	1.11365	1.07335	0	0.911512	0	0	0	0.95169	0	1.07793	0.954198	1	1.04286	0	0.525478	0.538783	0.398214	0.537561	0.604658
236414032	0.914834	0.900174	0.969956	0.576223	0.324439	0.488831	0.876001	9.38091e-06	0.443862	0	0.406675	0	1.01365	0	0.872172	0.949087	1	0.951519	0	0.468429	0.5106	0.148429	0.475942	0.449358
237218082	1.1311	0.915581	0.959166	1.02362	0	1.04341	1.03769	0.541037	0.872203	0.496022	0	0.378466	0.465262	0	0.719342	0.818561	1	1.02371	0.477588	0.565599	0.520901	0.0318697	0.472264	0.416294
238218081	0.987106	1.10427	1.10024	1.01263	0	0.908224	1.1273	1.0524	1.09849	0.917317	0	0	0	0.438886	0	0.805869	1	1.14443	1.1111	0.398566	0.532737	0.41502	0.500521	0.480181
239601011	0.971759	0.876526	0.871095	0.523343	0.38807	0.556605	0.940089	0.499488	0.43152	0.49995	0.492017	0	0.412999	0.289904	0.603875	0.902649	1	0.934983	0.583767	0.493108	0.519707	0.0240087	0.505427	0.46888
240601021	0.888905	0.976818	0.961627	0.900558	0	0.996463	1.07627	0.414284	1.11799	0.414321	0	0	0.434896	0.210245	0.57112	1.06569	1	0.813009	0.468778	0.466544	0.445917	0.189986	0.453884	0.434106
241601031	1.33566	1.16455	0.984262	1.09466	0.553105	0.569846	1.31049	0.617422	1.38247	0.0127364	0	0	1.19778	0.26802	1.19463	1.18499	1	1.38111	0	0.618369	0.456729	0.152835	0.679073	0.603988
242605081	0.795109	0.846226	1.00939	0.900591	0	0.919065	1.22977	0	0.798062	0	0	0	0.978801	0	1.01827	0.843036	1	1.10396	0	0.464196	0.443934	0.318857	0.581962	0.482025
24312081	0.962261	0.850816	1.09234	1.13423	0.572532	0.452806	0.882354	0.477126	1.02791	0	0.514442	0.368622	1.05571	0	0.946569	0.954624	1	0.989023	0	0.498668	0.533909	0.0786491	0.489153	0.508327
243607091	0.840585	0.849573	0.773746	0.787841	0.505323	0.374966	0.954351	0.806286	0.872398	0.430965	0.392935	0.58554	0.429544	0	0.64999	0.762061	1	0.815366	0.430181	0.444826	0.45666	0.127855	0.424092	0.377408
244604061	1.4227	0.912353	1.1864	1.05129	0	0.91471	0.920507	0.00263696	1.05886	0	0	0	0.977358	0	1.07606	0.832353	1	1.14963	0	0.4785	0.476523	0.384507	0.513083	0.44208
245309062	0.937103	0.783084	0.800486	0.797901	0	0.841018	0.923227	0	0.868663	0	0	0	0.870112	0	0.83595	0.889366	1	0.742732	0	0.486395	0.412264	0.299619	0.368951	0.462579
246323051	1.18845	0.847562	0.90031	1.02977	0	0.968923	0.907111	0	0.902296	0	0	0	1.11296	0	0.950083	0.945046	1	0.935154	0	0.489766	0.416601	0.258765	0.467912	0.425145
247327031	1.02509	0.889132	0.796426	1.03982	0	0.967816	0.862446	0.000364424	1.1587	0	0	0	1.01374	0	0.834374	0.960414	1	0.942839	0	0.460626	0.454699	0.287876	0.425904	0.41561
248200128	0.940078	0.95991	0.887727	0.893348	0	0.930823	0.942764	0.435902	1.00741	0.501325	0	0	0.384433	0.216633	0.499921	0.904323	1	0.941943	0.450138	0.473521	0.54918	0.0202417	0.488798	0.444818
250214101	0.971971	0.867369	0.858516	0.636199	0.88879	0	1.61384	0.525872	0.488334	0.00351233	0.991896	0.427627	0.925428	0	1.13256	0.942549	1	1.29016	0.517471	0.504276	0.382375	0.0704664	0.501873	0.397045
251226081	0.939799	0.995704	0.777791	0.00106484	0.711268	0	0.932848	0	0	0	0.838256	0	0.955936	0	0.936515	1.08515	1	0.947695	0	0.469131	0.49242	0.230301	0.575604	0.494449
252900011	1.08935	0.838909	0.855604	0.600302	1.0022	0	0.802601	0.437287	0.416897	0.000991979	0.971554	0.446766	1.04288	0	0.919396	1.02458	1	1.01645	0	0.418942	0.523451	0.160224	0.450124	0.43515
25312101	1.2606	1.2891	0.954505	0.687345	1.00559	0	1.05322	1.09427	0.664421	0.567695	0.903102	0.436161	0.528279	0.267973	0.761307	1.14948	1	0.999572	0.641817	0.648891	0.489867	0.610751	0.56364	0.541927
253900058	0.935675	1.10707	0.865302	0.599549	1.0178	0	0.926765	0.500523	0.489553	0.000134209	1.03397	0.378808	1.09303	0	1.10344	0.864393	1	0.982731	0	0.462532	0.50831	0.215452	0.441135	0.420686
254911101	1.01851	1.00417	0.789124	0.960958	0.00202412	0.87728	0.96401	0.419377	1.14228	0.388599	0	0	0.449814	0.242973	0.505205	0.985002	1	0.869479	0.424344	0.483026	0.360897	0.107836	0.482443	0.327317
256801011	1.07606	1.01013	0.899303	0.920308	0	0.98931	0.971674	0	1.02127	0	0	0	0.842441	0	1.12547	0.991358	1	0.985849	0	0.479744	0.483357	0.260369	0.501604	0.480899
257801021	1.02145	0.925448	0.697432	0.51502	0.346191	0.468817	0.908918	0	0.523143	0	0.461509	0	0.885556	0	1.00519	1.01093	1	0.840022	0	0.44214	0.423297	0.0455914	0.44003	0.445727
258801022	0.987806	0.79944	0.744084	1.32674	0	0.471491	0.995259	0.433118	1.06797	0.00659917	0.496039	0.378272	0.938818	0	1.00157	1.04564	1	0.770382	0	0.362073	0.341527	0.0603756	0.441512	0.387181
259801031	1.01773	0.820859	0.76466	0.955143	0.00339197	0.937101	0.896655	7.15667e-05	0.95581	0	0	0	0.940633	0	0.970917	0.902456	1	0.902014	0	0.433916	0.453963	0.0653173	0.402489	0.516699
260803041	0.850573	0.758474	0.777852	0.758965	0	0.907292	1.02704	0	1.09521	0	0	0	1.00608	0	0.91543	0.993481	1	1.01607	0	0.47613	0.437758	0.385461	0.478541	0.524698
261805051	0.689692	0.882011	0.85237	0.639177	0.433014	0.487769	0.714936	0	0.564413	0	0.589349	0	0.930822	0	0.982266	0.803991	1	0.943033	0	0.517862	0.467808	0.306051	0.549928	0.506044
262805052	0.924075	0.905955	0.855326	0.610731	0.35422	0.553694	1.02133	0.97545	0.616915	0.743587	0.443543	0	0	0.489073	0	1.11419	1	1.03857	0.97445	0.45308	0.507446	0.051082	0.398447	0.509265
26312102	0.999112	0.782991	0.856053	0.513524	0.516119	0.625416	0.482096	0.40305	0.894891	0.310859	0.404863	0.387048	0.460723	0	0.461257	0.446811	1	0.493556	0	0.423	0.421213	0.177918	0.523572	0.414193
263805061	1.07894	0.959417	1.04538	1.13369	0.485636	0.526465	1.05746	0.500801	1.08373	0	0.461487	0.406825	1.01683	0	0.954964	0.969406	1	1.00714	0	0.465325	0.489322	0.359898	0.465794	0.469138
264812071	0.953888	0.961027	0.829765	0.942013	0	1.054	1.02737	0.440176	0.950785	0.595499	0	0	0.409949	0.238623	0.536242	1.14283	1	0.892835	0.497742	0.494826	0.486597	0.163152	0.532226	0.482353
265812072	1.11235	1.00391	0.966233	1.01421	0.0013859	1.02399	0.888314	0.989509	0.934783	0.984647	0	0.409556	0	0.272416	0	0.884817	1	1.11959	1.16087	0.431696	0.460424	0.182963	0.466146	0.433366
266102011	1.07185	0.755125	0.747471	0.895758	0.47641	0.530784	0.897263	0.393442	0.842459	0	0.39859	0.374309	0.832783	0	0.891635	0.865463	1	0.816858	0	0.446423	0.541053	0.0419946	0.520113	0.468693
267102051	1.00569	1.1152	0.905744	0.621665	0.494586	0.501787	1.14646	0.464784	0.47522	0.529879	0.532851	0	0.570924	0.27099	0.712659	0.996758	1	1.14916	0.430184	0.457158	0.503538	0.140948	0.510286	0.447343
268101011	0.925595	0.904499	0.902807	0.846294	0	0.8552	0.843668	0.00163239	0.910124	0	0	0	0.958083	0	1.0781	1.069	1	0.865318	0	0.529661	0.557438	0.0963222	0.511103	0.488484
269102031	1.03362	0.933567	1.00075	1.12595	1.13363	0	1.02652	0.970743	1.03961	0.00303034	1.08275	0.821415	1.02828	0	1.22525	1.15611	1	0.94595	0	0.553832	0.435641	0.110679	0.51992	0.378521
270103041	1.03973	0.848992	0.943204	1.05264	0	1.04199	0.869185	0.452597	1.07154	0.339523	0	0	0.573181	0.275186	0.930837	0.894075	1	1.04569	0.524576	0.531775	0.472647	0.291521	0.614857	0.551632
271110101	1.11932	0.752087	0.825856	0.499167	0.357125	0.407539	0.783936	0	0.372478	0	0.432255	0	0.900671	0	0.828356	0.692712	1	0.75653	0	0.38518	0.417288	0.14968	0.350736	0.424909
272106071	0.950428	0.846885	0.784159	0.979448	0.447279	0.501068	1.00585	0.919247	1.07654	0.473762	0.43686	0.769669	0.411244	0	0.52493	1.05173	1	0.897737	0.478328	0.470561	0.475846	0.333383	0.511894	0.424354
273106111	1.02677	1.04166	0.960388	1.06559	0	1.11089	1.02013	1.04135	1.11183	1.20746	0	0	0	0.477701	0.0238095	1.15469	1	0.971515	1.01224	0.503819	0.470834	0.224199	0.529927	0.546342
27319021	0.871072	0.713681	0.817993	0.693066	0.000447255	1.06041	0.824488	0.367358	0.902347	0.00655775	0	0	0.879922	0.218725	0.827941	0.87459	1	0.822358	0	0.485751	0.392686	0.239892	0.385681	0.405055
274105051	0.905298	1.07059	0.827612	1.24747	0.579467	0.49943	0.982857	0.536853	1.05307	0	0.514153	0.468448	0.976417	0	0.891066	0.982685	1	1.07637	0	0.510006	0.506668	0.136023	0.510966	0.565903
275108081	1.02312	0.849857	0.977035	0.967861	0	0.956756	0.928721	0.489505	0.91103	0.492794	0	0	0.403939	0.265451	0.551225	0.8765	1	0.935589	0.453172	0.530617	0.520405	0.0199996	0.487554	0.472193
276110121	1.22947	1.11539	1.12567	1.04981	0.00238945	1.09754	1.12554	0	1.1504	0	0	0	1.1011	0	0.970497	1.02149	1	1.05143	0	0.458008	0.472438	0.395741	0.444818	0.463328
277101021	0.961474	1.02385	0.985627	1.64135	0	0.929012	1.5574	1.05121	1.56295	0.477421	0	0.500716	0.615669	0.23425	0.711102	1.04198	1	1.5651	1.15432	0.505827	0.527147	0.267848	0.504791	0.501504
278900185	0.934795	0.787336	0.749244	0.869006	0.40699	0.450552	0.936557	0.438223	0.885897	0	0.380835	0.37578	0.93589	0	0.967193	0.897459	1	0.753578	0	0.448102	0.429076	0.356881	0.412202	0.464217
279902091	1.49575	1.16104	1.0258	0.667669	0.631118	0.726686	1.13504	0.554744	0.588972	0.538907	0.546236	0	0.629367	0.284001	0.893178	1.12723	1	1.17883	0.675	0.607472	0.697121	0.243149	0.543404	0.542812
280905041	0.672724	0.709953	0.591568	0.782418	0	1.04156	1.05735	0	1.08377	0	0	0	0.759549	0	0.983084	0.765445	1	1.08636	0	0.289281	0.314277	0.163494	0.319	0.262631
282916071	1.04057	0.838527	0.924223	1.04832	0.579521	0.477619	1.19991	0.974919	0.960891	0.486077	0.480259	0.336839	0.641906	0.25355	0.5171	1.07891	1	0.947944	0.639746	0.513971	0.452614	0.247607	0.560084	0.4202
28326021	1.26363	1.04063	0.862349	0.959131	0	0.963794	1.09285	0.509764	1.30743	0.461955	0	0	0.556899	0.328369	0.498965	1.23595	1	1.23397	0.53467	0.496214	0.538963	0.198397	0.638652	0.467639
283910031	1.09251	0.840333	0.861419	0.872684	0.480324	0.495281	0.84826	0.457568	0.949693	0.0182852	0.511533	0.396325	0.798173	0	0.872201	0.841285	1	1.03555	0	0.406586	0.368973	0.288586	0.427559	0.374934
284626051	0.952503	0.998597	1.08541	1.02728	0.506067	0.573199	1.03901	0.448962	0.66756	0	0.604566	0.357078	1.09761	0	1.04394	1.09179	1	1.14225	0	0.445718	0.372612	0.303325	0.43307	0.466475
285626052	0.973729	0.859532	1.04653	1.0554	0	1.07748	1.21167	0	1.09448	0	0	0	1.20224	0	1.14543	1.20929	1	1.02314	0	0.535538	0.497921	0.28947	0.489322	0.453824
286647051	1.22956	1.00897	0.757291	0.615476	0.499333	0.581987	1.01766	0	0.631506	0	0.568676	0	0.963964	0	1.15788	1.10682	1	1.06001	0	0.493114	0.354923	0.281836	0.524241	0.617374
288920032	1.1674	0.781192	0.968468	0.982789	0.363232	0.457767	0.959502	0.462401	1.09402	0	0.523184	0.439175	1.00554	0	0.98602	1.03405	1	0.950802	0	0.453172	0.46606	0.248376	0.48214	0.432801
289911091	0.728136	0.811333	0.866831	0.842684	0.377037	0.373861	0.917938	0.813489	0.929325	0.444374	0.488366	0.310689	0.408614	0.251007	0.575832	0.716115	1	0.842773	0.496998	0.414818	0.388995	0.240104	0.446457	0.399279
290907011	0.965306	0.831553	1.11205	1.01046	0	0.969606	1.07054	0	1.22863	0	0	0	1.10118	0	1.20497	0.987958	1	1.13926	0	0.521575	0.411294	0.189997	0.453819	0.45335
291903092	1.03393	1.05173	0.984469	1.11786	0	0.464589	1.02697	0.576421	1.02565	0.530811	0.347826	0	0.568595	0.293209	0.679841	1.16352	1	1.09405	0.471435	0.592259	0.427758	0.161228	0.476076	0.443181
292903042	1.32142	0.985251	1.12007	0.986271	0	1.04124	1.25597	0.466209	1.23366	0.611884	0	0	0.564653	0.27322	0.692565	1.01825	1	1.1681	0.418398	0.526205	0.5543	0.386727	0.524409	0.61402
293900060	0.855533	0.943943	1.03532	1.09303	0	0.804299	1.01805	0.575323	1.08243	0.57268	0	0	0.553048	0.26171	0.531218	0.889554	1	1.07362	0.494331	0.49363	0.481983	0.206238	0.483313	0.455128
294309021	1.10337	1.04154	1.15363	1.13464	0.877812	0	1.07247	1.49032	1.11663	0.404716	0.957627	1.37837	0.52131	0	0.682501	0.931499	1	1.06642	0.509096	0.486327	0.469246	0.179324	0.488165	0.500077
295309041	1.03674	0.84765	1.00853	0.514925	0.346331	0.416703	1.05517	0.584619	0.51529	0.563634	0.567813	0	0.501533	0.296432	0.701753	1.03238	1	0.950685	0.549891	0.4879	0.514881	0.160438	0.473575	0.43594
296309042	1.02109	0.916986	1.04673	0.892913	0.515855	0.438816	0.974983	0.427882	0.929578	0.00447715	0.373946	0.480276	1.04856	0	0.980517	1.03397	1	0.88574	0	0.471838	0.499856	0.165949	0.449482	0.425866
297100011	0.974316	0.795104	0.777003	0.888288	0	0.84104	0.839018	0.347071	1.01961	0.468494	0	0	0.373488	0.245084	0.386094	0.891164	1	0.87184	0.469047	0.491984	0.46708	0.209989	0.473241	0.372573
298100021	0.85878	0.91756	0.93495	0.97331	0.000987862	0.94164	0.966547	0	1.03569	0	0	0	1.00343	0	0.870419	0.930435	1	0.962342	0	0.489779	0.478193	0.198185	0.50543	0.458591
299100051	0.923562	0.873311	0.925084	0.476362	0.833636	0	0.921981	0.400739	0.581716	0	1.0207	0.427481	1.0068	0	0.958029	0.99371	1	0.881585	0	0.465599	0.467201	0.164849	0.460694	0.482788
300100061	0.938961	0.88382	1.09066	1.00175	0.405367	0.355192	0.906671	0.449211	0.976283	0	0.517613	0.431265	0.935706	0	1.0427	0.973992	1	1.22089	0	0.45068	0.492131	0.146675	0.507308	0.381786
302100071	0.922089	0.703403	0.992584	1.04534	0.383471	0.533741	1.17673	0.908818	0.832247	0.514826	0.392673	0.537255	0.579325	0.255698	0.499915	1.06936	1	1.22871	0.509215	0.488251	0.444705	0.135313	0.502467	0.502886
303100081	1.0614	0.745373	0.865986	0.924996	0.86918	0	0.978656	0.498728	0.548578	0	0.938198	0.463301	0.763964	0	0.956095	0.8737	1	1.08223	0	0.439895	0.38236	0.249791	0.428465	0.410846
304100101	1.10824	0.720082	0.915331	0.67421	0.411794	0.387222	0.494726	0.902677	0.490807	0.984741	0.402229	0	0	0.41971	0	0.895552	1	0.457125	0.443027	0.411798	0.422757	0.386059	0.45825	0.466759
305100171	0.759199	0.864102	0.919325	0.927974	0	0.804807	0.960202	0.454442	0.940151	0.489533	0	0	0.405137	0.264452	0.525826	0.893405	1	0.881448	0.441177	0.379193	0.472388	0.250088	0.471793	0.482679
306300031	0.855866	1.06637	0.974447	1.11965	0	0.626016	0.863197	1.52188	1.07859	0.837864	0.381138	0.380427	0	0.497103	0.0108696	0.95157	1	1.01106	1.04592	0.490389	0.469649	0.0635255	0.527309	0.472586
307300032	1.15422	1.01421	1.14293	0.939231	0	0.95281	1.03847	0	1.1873	0	0	0	1.18329	0	1.11127	1.14692	1	1.03102	0	0.432683	0.437032	0.356128	0.444988	0.425979
308300051	0.950471	0.88569	0.874396	1.03034	0	0.970724	0.847935	0	0.854752	0	0	0	1.01162	0	0.921048	0.911902	1	0.895325	0	0.430063	0.45551	0.131784	0.457717	0.431293
309300061	0.798183	0.851397	0.865151	1.18052	0.420663	0.465214	1.37055	0.90945	1.22035	0.00309823	0.463664	0.765646	0.86105	0	0.939214	0.946594	1	1.16056	0.54795	0.427209	0.486502	0.148527	0.469191	0.424216
310300011	0.953866	0.999449	0.88326	1.53024	0.565029	0.508798	1.08195	0.500427	0.516277	0.473053	0.483217	0	0.591222	0.229001	0.506531	1.00345	1	0.990561	0.325052	0.545636	0.433782	0.337438	0.52842	0.521081
311300012	0.996563	0.949895	0.893251	1.04759	0	0.913732	1.00303	0	0.904125	0	0	0	1.18209	0	1.01691	0.971178	1	0.959107	0	0.529009	0.523783	0.339745	0.471076	0.48726
312300171	1.08146	1.16436	0.993525	1.34605	0	0.791036	0.964748	0.516279	1.18486	0	0.437816	0.403104	1.04647	0	1.04206	1.13554	1	1.23044	0	0.482972	0.500505	0.217281	0.53604	0.549066
313300141	1.16186	0.947274	0.875065	1.75784	0.00393831	0.843315	0.832018	0	0.947929	0	0	0	0.874371	0	0.968288	0.896689	1	0.956544	0	0.522252	0.553418	0.226111	0.520533	0.486729
314300111	1.19112	1.04947	1.03402	0.577037	0.517607	0.485678	0.468545	0.629448	0.631638	0.487532	0.51995	0.466945	0.440347	0	0.48702	1.13656	1	0.44787	0	0.499851	0.615762	0.215563	0.608379	0.547623
315300121	1.13505	1.07044	1.29302	0.712055	0.437006	0.554186	1.24295	0.00131395	0.534177	0	0.572453	0	1.04078	0	1.18817	1.16362	1	1.25572	0	0.49381	0.532975	0.19666	0.578513	0.491119
316300122	1.16802	0.933619	0.997343	1.02811	0.454717	0.478045	0.943392	1.50496	1.16247	1.03673	0.435379	0.7403	0	0.258483	0	0.890226	1	0.95397	1.13995	0.427053	0.398172	0.125359	0.37894	0.39729
317300161	1.04627	0.980283	1.12951	1.07246	0.435665	0.614319	1.08959	0.517087	1.25217	0	0.511284	0.479453	0.941982	0	1.19664	0.957412	1	1.13764	0	0.45784	0.510266	0.0275044	0.458759	0.449803
3173319102	0.888536	0.911379	0.769022	0.507754	0.390177	0.477129	0.765969	0	0.325819	0	0.445016	0	0.772138	0	0.902823	0.805282	1	0.851686	0	0.425272	0.405555	0.3795	0.384563	0.403356
31823101	1.14314	0.876925	0.760175	0.925084	0	0.907264	0.994543	0	0.999857	0	0	0	1.11322	0	1.01428	0.938697	1	0.89051	0	0.484725	0.452791	0.201859	0.40586	0.449823
318933021	0.819274	0.872318	0.947814	0.902253	0	1.06805	0.954524	0	1.02735	0	0	0	0.918707	0	1.01857	0.731701	1	1.06183	0	0.473534	0.425899	0.453587	0.54577	0.514948
319416011	0.672296	0.779044	0.811187	0.987957	0	0.873305	0.918171	0	0.832986	0	0	0	0.80672	0	0.928453	0.966703	1	0.888291	0	0.43607	0.524298	0.096209	0.434898	0.376968
320712091	1.13824	0.892536	1.03678	0.00111154	1.0827	0	1.32759	0	0	0	1.06392	0	1.0969	0	1.22422	1.05731	1	1.1062	0	0.546474	0.454163	0.314442	0.518371	0.491182
321701011	0.729567	0.932004	0.874935	0.711356	0.412355	0.386581	1.01632	0.818799	0.844867	0.412625	0.479096	0.364247	0.504185	0.215102	0.71645	0.868015	1	0.870528	0.386387	0.41598	0.375173	0.132795	0.409711	0.389232
322703021	0.995152	0.76352	1.03666	1.01071	0.506788	0.457054	1.50918	0.517779	1.03302	0	0.468284	0.455146	1.04512	0	1.07784	0.966293	1	1.3343	0.489939	0.550854	0.596218	0.0455111	0.534741	0.518511
323708051	1.1733	0.952394	0.836918	0.700081	0.383492	0.521561	0.846303	0	0.495138	0	0.378693	0	0.952926	0	0.807457	0.82186	1	0.930769	0	0.419776	0.429379	0.258161	0.380661	0.301815
324708111	1.09105	0.804558	0.972462	0.984357	0.00117192	0.943573	0.863137	0	0.877559	0	0	0	0.928055	0	1.06098	0.899118	1	0.985411	0	0.435519	0.455558	0.135093	0.48022	0.433929
325710071	0.886115	1.06191	1.02427	0.94127	0	0.938851	0.95317	0.577043	0.960276	0.529634	0	0	0.493576	0.278954	0.490823	1.18688	1	0.945467	0.452878	0.488582	0.396425	0.053459	0.563288	0.521655
326712081	0.990174	0.844843	1.04923	0.974805	0	0.968647	1.03329	0.000466248	0.894659	0	0	0	0.884633	0	0.910918	0.926186	1	1.05172	0	0.436606	0.461755	0.404644	0.505629	0.439478
327601041	1.07411	0.902318	1.1121	0.926705	0	0.837634	0.888207	0.537135	0.951723	0.435599	0	0	0.423236	0.214777	0.530217	0.948726	1	0.881321	0.436826	0.383109	0.457663	0.247125	0.402914	0.400432
328202011	1.09043	1.0013	0.94422	1.20959	0	1.23661	1.17115	0	1.16937	0	0	0	0.957635	0	1.18165	1.13173	1	1.17974	0	0.425113	0.441416	0.429313	0.569758	0.415756
32833091	1.31019	1.18953	1.05178	0.540951	0.533746	0.667143	1.03139	0.00433555	0.463625	0	0	0	1.00041	0	1.15263	1.08316	1	1.14573	0	0.523208	0.427433	0.174924	0.504601	0.544559
329202012	1.08593	0.712235	0.915097	0.982713	0	0.814101	1.15154	0	0.918495	0	0	0	1.02881	0	0.8796	0.892543	1	0.957758	0	0.444029	0.455839	0.339915	0.373537	0.435203
330201041	1.23837	0.994061	1.05916	1.07117	0.549407	0.652241	1.14158	0.525257	1.26533	0	0.570569	0.443327	1.09091	0	1.16519	1.19016	1	1.04743	0	0.610452	0.53696	0.197512	0.470589	0.458777
331201042	0.910027	0.83448	0.814849	0.979336	0.428208	0.500013	1.46481	0.874319	0.971505	0.431907	0.496434	0.459472	0.566874	0.265952	0.719596	0.983314	1	1.37288	1.07112	0.546142	0.480648	0.186943	0.469283	0.444174
332205021	1.07307	0.759349	0.817223	0.867361	0.430937	0.371223	0.927883	0.90999	0.926436	0.459694	0.337424	0.338838	0.42452	0.236493	0.594642	0.856302	1	0.887932	0.459874	0.391282	0.548272	0.197607	0.472536	0.366987
334615011	1.14218	0.931226	0.963167	1.10052	0	1.04042	0.910841	0	1.1864	0	0	0	1.11584	0	1.03632	1.06441	1	0.947495	0	0.516899	0.471097	0.362413	0.494672	0.479579
335916011	1.13883	1.13276	1.00511	1.20778	0	1.12594	1.06431	0	1.31424	0	0	0	1.23811	0	1.21078	0.997521	1	1.03734	0	0.617177	0.543152	0.023313	0.500531	0.502471
336908021	1.27022	0.952963	1.28429	1.05565	0	1.22111	1.29156	0.747698	1.50176	0.576478	0	0	0.567553	0.308749	0.753464	1.33985	1	1.20764	0.619934	0.494275	0.472643	0.520279	0.545733	0.480156
337005011	1.21756	0.947976	1.04165	1.15304	0.434866	0.535246	1.0189	0	0.512656	0	0.517098	0	0.920207	0	0.92151	1.20395	1	1.01024	0	0.540763	0.535224	0.151295	0.523251	0.363853
338015051	0.857749	0.901795	0.888789	0.966319	0	0.867267	0.980924	0	1.08709	0	0	0	0.994384	0	1.09088	0.944506	1	0.72104	0	0.434315	0.437082	0.339561	0.569179	0.410565
33838042	0.85376	0.784735	0.857026	0.677769	0	0.808256	0.865814	0.872451	0.895496	0.693068	0	0	0	0.383889	0	0.85597	1	0.968721	0.802852	0.417726	0.365377	0.436042	0.425273	0.452851
